LBMA to Au(T+D),Au(T+D) to LBMA,Dates_x
9.550877458,0.004733909,2018/8/9 11:04
9.548047307,0.004752097,2018/8/9 11:05
9.54359517,0.004557158,2018/8/9 11:06
9.553629895,0.004557825,2018/8/9 11:07
9.552790608,0.004504001,2018/8/9 11:08
9.554461453,0.00435866,2018/8/9 11:09
9.553781395,0.004384105,2018/8/9 11:10
9.554230123,0.004473206,2018/8/9 11:11
9.560053986,0.004649805,2018/8/9 11:12
9.560763156,0.004965961,2018/8/9 11:13
9.552408305,0.004931066,2018/8/9 11:14
9.55053924,0.004911513,2018/8/9 11:15
9.535949132,0.004909909,2018/8/9 11:16
9.540090177,0.0049224,2018/8/9 11:18
9.542161613,0.004985657,2018/8/9 11:21
9.548649737,0.005366481,2018/8/9 11:22
9.55267115,0.005242356,2018/8/9 11:23
9.494910291,0.00524586,2018/8/9 11:26
9.553655483,0.005259284,2018/8/9 11:27
9.556840712,0.005274898,2018/8/9 11:29
9.546437298,0.005469057,2018/8/9 13:30
9.541018585,0.005487317,2018/8/9 13:32
9.522913208,0.005247733,2018/8/9 13:34
9.519588247,0.005327987,2018/8/9 13:35
9.516591779,0.005008768,2018/8/9 13:36
9.513603785,0.00497689,2018/8/9 13:37
9.518652235,0.004917194,2018/8/9 13:38
9.517227631,0.004910585,2018/8/9 13:39
9.514318954,0.00475829,2018/8/9 13:41
9.520977721,0.004737132,2018/8/9 13:42
9.521967715,0.004657829,2018/8/9 13:43
9.520330247,0.004574818,2018/8/9 13:47
9.514340356,0.004627597,2018/8/9 13:48
9.516558658,0.004679217,2018/8/9 13:50
9.517205379,0.004655936,2018/8/9 13:51
9.539860709,0.004516204,2018/8/9 13:52
9.543260717,0.004621535,2018/8/9 13:54
9.531956055,0.004593382,2018/8/9 13:56
9.531571458,0.00465988,2018/8/9 13:57
9.523778041,0.004531124,2018/8/9 13:58
9.550787541,0.005186613,2018/8/9 13:59
9.539278709,0.005253371,2018/8/9 14:00
9.533307499,0.005257625,2018/8/9 14:01
9.515403177,0.005218166,2018/8/9 14:02
9.518553561,0.005386036,2018/8/9 14:03
9.528180523,0.005379383,2018/8/9 14:04
9.528328184,0.005184942,2018/8/9 14:06
9.520720067,0.004986304,2018/8/9 14:07
9.521701621,0.004891112,2018/8/9 14:08
9.507116859,0.004764403,2018/8/9 14:09
9.527796403,0.005490518,2018/8/9 14:10
9.540236828,0.003945445,2018/8/9 14:11
9.588740084,0.003876158,2018/8/9 14:12
9.597793173,0.003774372,2018/8/9 14:13
9.586666357,0.003819194,2018/8/9 14:14
9.583409884,0.003562741,2018/8/9 14:15
9.594490896,0.00362075,2018/8/9 14:16
9.599137191,0.003692659,2018/8/9 14:17
9.605418933,0.003702112,2018/8/9 14:18
9.602781728,0.003678485,2018/8/9 14:19
9.597102719,0.003667676,2018/8/9 14:20
9.594747873,0.003603813,2018/8/9 14:21
9.599866681,0.003646508,2018/8/9 14:22
9.60123731,0.003689289,2018/8/9 14:23
9.610538353,0.003827116,2018/8/9 14:24
9.613092997,0.003741477,2018/8/9 14:25
9.637494204,0.003743984,2018/8/9 14:26
9.639887845,0.003925781,2018/8/9 14:27
9.613562784,0.003895507,2018/8/9 14:28
9.603573504,0.003862026,2018/8/9 14:29
9.586191866,0.003825968,2018/8/9 14:30
9.601279307,0.004111606,2018/8/9 14:31
9.591884993,0.004125273,2018/8/9 14:32
9.582049152,0.003937054,2018/8/9 14:33
9.574307647,0.003832342,2018/8/9 14:34
9.570562399,0.003858656,2018/8/9 14:35
9.571695492,0.00382054,2018/8/9 14:36
9.553018158,0.003759831,2018/8/9 14:37
9.537702779,0.003816781,2018/8/9 14:38
9.536594428,0.003407127,2018/8/9 14:39
9.541338713,0.003385072,2018/8/9 14:40
9.536129935,0.00342708,2018/8/9 14:41
9.536827254,0.003545006,2018/8/9 14:42
9.563345164,0.003410548,2018/8/9 14:43
9.559713099,0.003407451,2018/8/9 14:44
9.561290332,0.00367723,2018/8/9 14:45
9.56341038,0.003699196,2018/8/9 14:46
9.561593253,0.003646569,2018/8/9 14:47
9.569515992,0.003656083,2018/8/9 14:48
9.571097743,0.003639546,2018/8/9 14:49
9.569667202,0.003654469,2018/8/9 14:50
9.573202115,0.00383743,2018/8/9 14:51
9.574530329,0.003771066,2018/8/9 14:52
9.570201911,0.003821421,2018/8/9 14:53
9.564498395,0.003686057,2018/8/9 14:54
9.550987014,0.003609825,2018/8/9 14:55
9.542662075,0.003657966,2018/8/9 14:56
9.538035031,0.003740238,2018/8/9 14:57
9.545018685,0.003936843,2018/8/9 14:58
9.540257663,0.003910066,2018/8/9 14:59
9.54051025,0.00345966,2018/8/9 15:00
9.57481052,0.003646404,2018/8/9 15:01
9.574030961,0.003651278,2018/8/9 15:02
9.572714646,0.003578866,2018/8/9 15:03
9.581030044,0.003712772,2018/8/9 15:04
9.561900464,0.003591949,2018/8/9 15:05
9.566954765,0.00375139,2018/8/9 15:06
9.558916002,0.003664089,2018/8/9 15:07
9.551804875,0.003595615,2018/8/9 15:08
9.550358342,0.003564079,2018/8/9 15:09
9.55379593,0.003646184,2018/8/9 15:10
9.55219882,0.003432107,2018/8/9 15:11
9.555521096,0.003430776,2018/8/9 15:12
9.558870207,0.003473499,2018/8/9 15:13
9.559805305,0.00349491,2018/8/9 15:14
9.574259432,0.003353387,2018/8/9 15:15
9.566463703,0.003416379,2018/8/9 15:16
9.568071364,0.00367364,2018/8/9 15:17
9.565215744,0.003662517,2018/8/9 15:18
9.569092805,0.003890204,2018/8/9 15:19
9.580421049,0.003779474,2018/8/9 15:20
9.580143418,0.00376744,2018/8/9 15:21
9.583679099,0.003696554,2018/8/9 15:22
9.589503125,0.003655329,2018/8/9 15:23
9.586996216,0.003752759,2018/8/9 15:24
9.570138893,0.003662941,2018/8/9 15:25
9.576809436,0.00380752,2018/8/9 15:26
9.561651095,0.00375558,2018/8/9 15:27
9.567763091,0.003838937,2018/8/9 15:28
9.567821947,0.003931692,2018/8/9 15:29
9.581630389,0.003949835,2018/8/9 15:30
9.584713883,0.00398,2018/8/9 15:42
9.647953728,0.003499216,2018/8/9 20:00
9.58854028,0.003451811,2018/8/9 20:01
9.601782842,0.003564482,2018/8/9 20:02
9.616361608,0.003156318,2018/8/9 20:04
9.615559957,0.003221648,2018/8/9 20:05
9.615421579,0.00314966,2018/8/9 20:06
9.613726035,0.003172652,2018/8/9 20:07
9.608550161,0.003138978,2018/8/9 20:08
9.612619582,0.003117296,2018/8/9 20:11
9.628083705,0.003065413,2018/8/9 20:12
9.628924188,0.00305017,2018/8/9 20:13
9.628028264,0.003060463,2018/8/9 20:14
9.628673479,0.003082923,2018/8/9 20:15
9.629605433,0.003110926,2018/8/9 20:16
9.628177672,0.003125026,2018/8/9 20:17
9.625814796,0.003060797,2018/8/9 20:18
9.620794891,0.0030522,2018/8/9 20:19
9.615399804,0.003076587,2018/8/9 20:20
9.618174105,0.002975076,2018/8/9 20:21
9.6178402,0.002956678,2018/8/9 20:22
9.604745637,0.002924675,2018/8/9 20:23
9.603460445,0.002924605,2018/8/9 20:24
9.607004296,0.00278723,2018/8/9 20:25
9.610312599,0.002810593,2018/8/9 20:26
9.609426935,0.002806269,2018/8/9 20:27
9.622657883,0.00279001,2018/8/9 20:28
9.617095169,0.002771404,2018/8/9 20:29
9.613931244,0.002820878,2018/8/9 20:30
9.610792988,0.002746597,2018/8/9 20:31
9.614668578,0.002708621,2018/8/9 20:32
9.616333762,0.002709908,2018/8/9 20:33
9.619999763,0.002655289,2018/8/9 20:34
9.618477236,0.002654771,2018/8/9 20:35
9.618773951,0.002709918,2018/8/9 20:36
9.615335379,0.002703952,2018/8/9 20:37
9.61541951,0.002820246,2018/8/9 20:38
9.618825908,0.002784093,2018/8/9 20:39
9.620469721,0.002790263,2018/8/9 20:40
9.618331701,0.002726812,2018/8/9 20:41
9.620086955,0.002765656,2018/8/9 20:42
9.623702811,0.002754554,2018/8/9 20:43
9.624885804,0.002759711,2018/8/9 20:44
9.624803984,0.002875955,2018/8/9 20:45
9.622934267,0.002836758,2018/8/9 20:46
9.617523026,0.002874105,2018/8/9 20:47
9.621629117,0.002856599,2018/8/9 20:49
9.620833822,0.002970016,2018/8/9 20:50
9.590954055,0.002947979,2018/8/9 20:51
9.582986909,0.002969794,2018/8/9 20:52
9.574564737,0.003000216,2018/8/9 20:54
9.574134014,0.002937858,2018/8/9 20:55
9.566551907,0.002939363,2018/8/9 20:56
9.586402135,0.002906476,2018/8/9 20:57
9.595320958,0.003004307,2018/8/9 20:58
9.592938695,0.002944785,2018/8/9 20:59
9.62547171,0.002866835,2018/8/9 21:00
9.636039195,0.002687117,2018/8/9 21:01
9.635545499,0.002761187,2018/8/9 21:02
9.635790941,0.002704899,2018/8/9 21:03
9.631327702,0.002743178,2018/8/9 21:04
9.630173294,0.002747338,2018/8/9 21:05
9.64960247,0.002699972,2018/8/9 21:06
9.620664834,0.002652638,2018/8/9 21:08
9.63010164,0.002656193,2018/8/9 21:09
9.522891831,0.003270843,2018/8/9 21:10
9.543944626,0.003126756,2018/8/9 21:11
9.568925507,0.003144289,2018/8/9 21:12
9.592758897,0.003184423,2018/8/9 21:15
9.608560816,0.003286134,2018/8/9 21:16
9.614602269,0.003324499,2018/8/9 21:17
9.614186014,0.003299775,2018/8/9 21:18
9.62452072,0.003270449,2018/8/9 21:20
9.632241898,0.003289118,2018/8/9 21:21
9.68933963,0.003289008,2018/8/9 21:22
9.695485507,0.003530289,2018/8/9 21:23
9.669146002,0.003544679,2018/8/9 21:24
9.676963571,0.003654191,2018/8/9 21:25
9.669496278,0.003590353,2018/8/9 21:29
9.669512459,0.003514844,2018/8/9 21:30
9.640496952,0.003519808,2018/8/9 21:32
9.648381172,0.003758523,2018/8/9 21:33
9.652702667,0.003744775,2018/8/9 21:35
9.649370783,0.004068031,2018/8/9 21:36
9.638406291,0.004054186,2018/8/9 21:37
9.643745343,0.004446143,2018/8/9 21:38
9.632272341,0.004548083,2018/8/9 21:40
9.622408446,0.004503726,2018/8/9 21:41
9.634284245,0.004541903,2018/8/9 21:42
9.631017005,0.004640781,2018/8/9 21:43
9.618081048,0.004647719,2018/8/9 21:45
9.612228743,0.004604061,2018/8/9 21:46
9.587682518,0.004452108,2018/8/9 21:48
9.593470751,0.004596201,2018/8/9 21:49
9.575163696,0.004447183,2018/8/9 21:50
9.572394085,0.004398304,2018/8/9 21:52
9.570331679,0.00424319,2018/8/9 21:56
9.568408953,0.004182657,2018/8/9 21:57
9.572911145,0.004223886,2018/8/9 21:58
9.567629618,0.004097315,2018/8/9 21:59
9.553901516,0.004070054,2018/8/9 22:00
9.562550161,0.004175028,2018/8/9 22:02
9.537753571,0.0041243,2018/8/9 22:05
9.527988702,0.004110748,2018/8/9 22:07
9.537471408,0.004149769,2018/8/9 22:08
9.536858929,0.004157568,2018/8/9 22:10
9.533315774,0.004142142,2018/8/9 22:11
9.53131302,0.004200695,2018/8/9 22:12
9.536978702,0.004248926,2018/8/9 22:13
9.524070224,0.00422928,2018/8/9 22:14
9.535189424,0.004315508,2018/8/9 22:15
9.532578284,0.004297637,2018/8/9 22:17
9.548697761,0.004336628,2018/8/9 22:19
9.553967829,0.004344936,2018/8/9 22:20
9.560015771,0.00437511,2018/8/9 22:21
8.996635001,0.005255108,2018/8/9 22:23
9.008425433,0.004405735,2018/8/9 22:24
9.018711684,0.004423602,2018/8/9 22:28
9.015767833,0.004412822,2018/8/9 22:29
9.024672206,0.004615467,2018/8/9 22:30
9.029478708,0.004619581,2018/8/9 22:31
9.039287506,0.004677147,2018/8/9 22:33
9.036487981,0.00474026,2018/8/9 22:34
9.036147204,0.004818983,2018/8/9 22:37
9.041467036,0.004926852,2018/8/9 22:39
9.036952238,0.004833333,2018/8/9 22:41
9.045990403,0.004903952,2018/8/9 22:43
9.043851067,0.004893496,2018/8/9 22:46
9.049148585,0.00490688,2018/8/9 22:49
9.048850413,0.004914113,2018/8/9 22:50
9.062865454,0.005056266,2018/8/9 22:51
9.079072735,0.005100719,2018/8/9 22:52
9.079166899,0.005132159,2018/8/9 22:56
9.07073433,0.005121604,2018/8/9 22:57
9.072766343,0.005177906,2018/8/9 22:58
9.072531693,0.005230363,2018/8/9 23:01
9.071092892,0.005140216,2018/8/9 23:05
9.067583279,0.005119493,2018/8/9 23:08
9.066782737,0.005138474,2018/8/9 23:09
9.073455211,0.005160128,2018/8/9 23:11
9.081522592,0.005220781,2018/8/9 23:12
9.084671189,0.005434719,2018/8/9 23:13
9.080726025,0.005438163,2018/8/9 23:14
9.079437841,0.005322974,2018/8/9 23:15
9.079146252,0.00530903,2018/8/9 23:19
9.076345202,0.005332322,2018/8/9 23:20
9.069099793,0.005305061,2018/8/9 23:21
9.06688014,0.00524635,2018/8/9 23:25
9.05047175,0.005082301,2018/8/9 23:27
9.051127487,0.005357853,2018/8/9 23:28
9.053088464,0.005387663,2018/8/9 23:30
9.048738185,0.0053408,2018/8/9 23:31
9.044777254,0.005310845,2018/8/9 23:32
9.048852633,0.005203771,2018/8/9 23:34
9.034830997,0.005182874,2018/8/9 23:36
9.022219687,0.005462866,2018/8/9 23:40
9.013751045,0.005339966,2018/8/9 23:41
9.011317184,0.0053526,2018/8/9 23:43
9.00562751,0.005505622,2018/8/9 23:47
9.003461448,0.005392398,2018/8/9 23:48
9.007355368,0.005388939,2018/8/9 23:50
9.001375722,0.005623565,2018/8/9 23:51
9.022917873,0.005606584,2018/8/9 23:53
9.03056955,0.005681667,2018/8/9 23:56
9.026756957,0.005744778,2018/8/9 23:57
8.984080308,0.005537258,2018/8/9 23:58
8.954975367,0.005231609,2018/8/10
8.960318591,0.00541192,2018/8/10 0:01
8.958927252,0.00542172,2018/8/10 0:02
8.973914431,0.005437917,2018/8/10 0:03
8.965364168,0.005438682,2018/8/10 0:04
8.976910848,0.005547327,2018/8/10 0:07
8.981279341,0.005613703,2018/8/10 0:08
8.993714652,0.005755991,2018/8/10 0:09
9.009804713,0.005837274,2018/8/10 0:11
9.005837969,0.005830292,2018/8/10 0:12
9.010457965,0.005898503,2018/8/10 0:15
9.018438706,0.005945908,2018/8/10 0:17
8.996180428,0.005826345,2018/8/10 0:20
8.99198836,0.005752366,2018/8/10 0:21
8.988487487,0.005653554,2018/8/10 0:27
9.012089261,0.005904814,2018/8/10 0:29
9.011252276,0.005942834,2018/8/10 0:31
8.985235013,0.005808105,2018/8/10 0:39
9.002682432,0.005769101,2018/8/10 0:41
8.998602627,0.005808943,2018/8/10 0:44
9.012459563,0.005810175,2018/8/10 0:59
9.030629191,0.006287249,2018/8/10 1:08
9.034196305,0.006365944,2018/8/10 1:10
9.041023431,0.006120409,2018/8/10 1:25
9.039734344,0.006077122,2018/8/10 1:26
9.031846394,0.006061939,2018/8/10 1:29
9.033132057,0.006203871,2018/8/10 1:34
9.030959324,0.00622567,2018/8/10 1:36
9.04257329,0.006525117,2018/8/10 1:46
9.033012161,0.006434477,2018/8/10 1:53
9.036464916,0.006540039,2018/8/10 1:58
9.036854602,0.006858157,2018/8/10 2:01
9.049564366,0.006798543,2018/8/10 2:02
9.05472405,0.006855503,2018/8/10 2:05
9.045965462,0.006805645,2018/8/10 2:08
9.046817258,0.006781089,2018/8/10 2:10
9.041584618,0.006765062,2018/8/10 2:11
9.046358717,0.006699076,2018/8/10 2:12
9.024138379,0.006701352,2018/8/10 2:16
9.02554549,0.006584835,2018/8/10 2:20
8.996645565,0.006553598,2018/8/10 2:22
9.003710544,0.006535319,2018/8/10 2:24
8.991180506,0.006396373,2018/8/10 2:25
8.985870198,0.006402116,2018/8/10 2:28
8.972828752,0.006390085,2018/8/10 2:29
8.986905559,0.00637733,2018/8/10 9:00
8.995402957,0.006286072,2018/8/10 9:01
8.994487935,0.00627319,2018/8/10 9:02
9.00116269,0.006347578,2018/8/10 9:03
9.005498981,0.00637264,2018/8/10 9:04
9.012093619,0.006393259,2018/8/10 9:06
9.025570763,0.006387218,2018/8/10 9:07
9.007879507,0.006402267,2018/8/10 9:08
8.99821774,0.006276886,2018/8/10 9:09
9.002179224,0.006222124,2018/8/10 9:10
8.998590452,0.006090562,2018/8/10 9:11
8.998760453,0.006137923,2018/8/10 9:12
8.998699784,0.006202691,2018/8/10 9:13
8.995198642,0.006211686,2018/8/10 9:14
8.993663167,0.006196602,2018/8/10 9:15
9.005998594,0.006256936,2018/8/10 9:16
9.007485215,0.006256867,2018/8/10 9:17
9.015525339,0.006228974,2018/8/10 9:18
9.005012559,0.006233134,2018/8/10 9:19
9.01356922,0.006145439,2018/8/10 9:20
9.018209684,0.006143427,2018/8/10 9:21
9.02541948,0.006210004,2018/8/10 9:22
9.023804827,0.006215371,2018/8/10 9:23
9.011250224,0.006110943,2018/8/10 9:24
9.003849146,0.006070834,2018/8/10 9:25
9.002731032,0.006060746,2018/8/10 9:26
8.992726534,0.006027717,2018/8/10 9:27
8.989708523,0.005942827,2018/8/10 9:29
8.975929027,0.005924534,2018/8/10 9:30
8.985978567,0.005912396,2018/8/10 9:31
8.995598878,0.005906092,2018/8/10 9:32
8.997494815,0.005933641,2018/8/10 9:33
8.986978518,0.00589771,2018/8/10 9:34
8.986044135,0.005940132,2018/8/10 9:35
8.989489888,0.006046581,2018/8/10 9:36
8.971885017,0.005912869,2018/8/10 9:37
8.991138644,0.005930509,2018/8/10 9:38
8.986983317,0.005932251,2018/8/10 9:39
8.992399593,0.005889142,2018/8/10 9:40
9.013036756,0.005906481,2018/8/10 9:41
9.012972351,0.00583763,2018/8/10 9:42
9.015615191,0.005876767,2018/8/10 9:43
9.030408337,0.005963613,2018/8/10 9:44
9.032375975,0.006055025,2018/8/10 9:45
9.036206844,0.006107273,2018/8/10 9:46
9.039556478,0.006115025,2018/8/10 9:47
9.040851518,0.006127163,2018/8/10 9:48
9.023001154,0.006060108,2018/8/10 9:49
9.019749452,0.006100583,2018/8/10 9:50
9.019932989,0.006138936,2018/8/10 9:52
9.016724894,0.006060191,2018/8/10 9:53
9.017012547,0.006034079,2018/8/10 9:54
9.018826373,0.006083639,2018/8/10 9:55
9.0198393,0.00611379,2018/8/10 9:56
9.028576046,0.006140606,2018/8/10 9:57
9.03206675,0.006148718,2018/8/10 9:58
9.037455866,0.006145988,2018/8/10 9:59
9.04104939,0.006136612,2018/8/10 10:00
9.029216204,0.006167408,2018/8/10 10:03
9.030638913,0.006223593,2018/8/10 10:04
9.040630901,0.00630103,2018/8/10 10:05
9.047655337,0.006300805,2018/8/10 10:06
9.045298257,0.00631241,2018/8/10 10:07
9.03331059,0.00630979,2018/8/10 10:09
9.038220042,0.006279182,2018/8/10 10:10
9.054373951,0.006276273,2018/8/10 10:11
9.056448867,0.006266575,2018/8/10 10:12
9.056853819,0.006265101,2018/8/10 10:13
9.056974119,0.006319991,2018/8/10 10:17
9.032480841,0.006306427,2018/8/10 10:19
9.040873446,0.006335399,2018/8/10 10:20
9.056349515,0.006325179,2018/8/10 10:21
9.066582742,0.006294479,2018/8/10 10:22
9.055218269,0.006294222,2018/8/10 10:23
9.055647907,0.006339502,2018/8/10 10:24
9.064220524,0.006416156,2018/8/10 10:28
9.056678479,0.006397707,2018/8/10 10:29
9.058596395,0.006393656,2018/8/10 10:30
9.048018186,0.006364869,2018/8/10 10:31
9.02642752,0.006390637,2018/8/10 10:33
9.037343991,0.006445245,2018/8/10 10:35
9.022163814,0.006502337,2018/8/10 10:36
9.024198782,0.006441949,2018/8/10 10:38
9.021717779,0.006442768,2018/8/10 10:39
9.018696448,0.006458117,2018/8/10 10:40
9.01886677,0.006478994,2018/8/10 10:42
9.030807066,0.006345049,2018/8/10 10:43
9.057835595,0.006248392,2018/8/10 10:45
9.055157537,0.006253193,2018/8/10 10:46
9.051783513,0.006179188,2018/8/10 10:47
9.055941789,0.006176329,2018/8/10 10:48
9.058345919,0.006174521,2018/8/10 10:49
9.062922969,0.006154375,2018/8/10 10:50
9.065771413,0.006151563,2018/8/10 10:53
9.086906211,0.006279282,2018/8/10 10:54
9.236580614,0.006490675,2018/8/10 10:55
9.300956721,0.006913416,2018/8/10 10:56
9.309280207,0.006882369,2018/8/10 10:57
9.334646807,0.00698258,2018/8/10 10:58
9.271632837,0.007457824,2018/8/10 10:59
9.259930938,0.007523216,2018/8/10 11:00
9.250015482,0.007595129,2018/8/10 11:01
9.227607399,0.007483635,2018/8/10 11:02
9.233090563,0.007581221,2018/8/10 11:05
9.231581806,0.007682312,2018/8/10 11:06
9.237318523,0.007794233,2018/8/10 11:07
9.239936378,0.0078764,2018/8/10 11:08
9.245975238,0.007939702,2018/8/10 11:09
9.229766039,0.008068853,2018/8/10 11:10
9.225313201,0.008074058,2018/8/10 11:11
9.225380579,0.008132217,2018/8/10 11:12
9.24701242,0.008083696,2018/8/10 11:14
9.230161537,0.008054397,2018/8/10 11:15
9.227055328,0.008107591,2018/8/10 11:16
9.23916845,0.008116181,2018/8/10 11:20
9.161774063,0.008418172,2018/8/10 11:21
9.167568063,0.008808779,2018/8/10 11:22
9.164744632,0.008821871,2018/8/10 11:23
9.152245231,0.008827971,2018/8/10 11:25
9.14053302,0.008798644,2018/8/10 11:27
9.143691322,0.008810042,2018/8/10 11:28
9.161718581,0.008811178,2018/8/10 11:29
9.223452177,0.009629157,2018/8/10 13:30
9.123419785,0.008213519,2018/8/10 13:31
9.11743517,0.008351476,2018/8/10 13:32
9.110327342,0.008361453,2018/8/10 13:33
9.108289375,0.008345193,2018/8/10 13:34
9.125130474,0.008351979,2018/8/10 13:35
9.125440018,0.008314877,2018/8/10 13:36
9.106888191,0.008317559,2018/8/10 13:37
9.109786177,0.008289291,2018/8/10 13:38
9.097135124,0.008224794,2018/8/10 13:39
9.107666979,0.008206475,2018/8/10 13:40
9.12596905,0.008301916,2018/8/10 13:41
9.123972484,0.008314605,2018/8/10 13:42
9.14831348,0.00827608,2018/8/10 13:43
9.137983391,0.008407977,2018/8/10 13:44
9.158629819,0.008420843,2018/8/10 13:45
9.178882416,0.008425911,2018/8/10 13:46
9.187241097,0.008025503,2018/8/10 13:47
9.188173308,0.008023887,2018/8/10 13:48
9.190352227,0.007764142,2018/8/10 13:49
9.199740529,0.007852467,2018/8/10 13:50
9.205057588,0.008052205,2018/8/10 13:51
9.194394728,0.008075871,2018/8/10 13:52
9.190086292,0.008127837,2018/8/10 13:53
9.197099156,0.007861147,2018/8/10 13:54
9.177358575,0.008008872,2018/8/10 13:55
9.15701537,0.008058863,2018/8/10 13:56
9.157342023,0.00805264,2018/8/10 13:57
9.182150889,0.008196814,2018/8/10 13:58
9.17102363,0.007864399,2018/8/10 13:59
9.170592555,0.007994215,2018/8/10 14:00
9.166998121,0.008014202,2018/8/10 14:01
9.151001942,0.00797111,2018/8/10 14:02
9.163014392,0.008001882,2018/8/10 14:03
9.166382419,0.008019767,2018/8/10 14:04
9.185786892,0.007959279,2018/8/10 14:05
8.677054962,0.006122052,2018/8/10 14:06
8.502227632,0.006526311,2018/8/10 14:07
8.411000486,0.007572297,2018/8/10 14:08
8.377281605,0.007146069,2018/8/10 14:09
8.326682435,0.007223108,2018/8/10 14:10
8.314539136,0.007209655,2018/8/10 14:11
8.334229066,0.007435187,2018/8/10 14:12
8.346790859,0.007572039,2018/8/10 14:13
8.336104126,0.007428628,2018/8/10 14:14
8.330914244,0.007448784,2018/8/10 14:15
8.324330337,0.007258114,2018/8/10 14:16
8.342291175,0.007374151,2018/8/10 14:17
8.333130401,0.007576962,2018/8/10 14:18
8.347875779,0.007704983,2018/8/10 14:19
8.344362595,0.007082605,2018/8/10 14:20
8.337395027,0.00718958,2018/8/10 14:21
8.327122538,0.00734488,2018/8/10 14:22
8.337706929,0.007322395,2018/8/10 14:23
8.333169263,0.007176609,2018/8/10 14:24
8.304910936,0.007249341,2018/8/10 14:25
8.226552228,0.006923029,2018/8/10 14:26
8.197256469,0.006840859,2018/8/10 14:28
8.172774124,0.006841709,2018/8/10 14:29
8.146977671,0.00675659,2018/8/10 14:31
8.177323595,0.006764477,2018/8/10 14:32
8.165627492,0.006979946,2018/8/10 14:33
8.169944933,0.006906286,2018/8/10 14:34
8.167647437,0.006830398,2018/8/10 14:35
8.16183929,0.006935319,2018/8/10 14:37
8.139023556,0.006884433,2018/8/10 14:38
8.142879688,0.006874751,2018/8/10 14:39
8.141549225,0.00688692,2018/8/10 14:40
8.136771081,0.007018566,2018/8/10 14:42
8.116186827,0.007056367,2018/8/10 14:43
8.123232036,0.007110882,2018/8/10 14:44
8.130705459,0.007066574,2018/8/10 14:45
8.107241584,0.007080899,2018/8/10 14:46
8.12395111,0.007129007,2018/8/10 14:47
8.125991766,0.00710093,2018/8/10 14:48
8.124823958,0.007189367,2018/8/10 14:49
8.121669455,0.007161803,2018/8/10 14:50
8.125482522,0.00711403,2018/8/10 14:51
8.125514883,0.007048459,2018/8/10 14:52
8.124523435,0.007052239,2018/8/10 14:53
8.123452889,0.007093163,2018/8/10 14:54
8.128462619,0.007074551,2018/8/10 14:55
8.122993376,0.007030265,2018/8/10 14:56
8.10242379,0.006981167,2018/8/10 14:57
8.120611115,0.006983196,2018/8/10 14:58
8.129805613,0.007112632,2018/8/10 14:59
8.127538374,0.007096333,2018/8/10 15:00
8.116407255,0.007472885,2018/8/10 15:02
8.113709136,0.00751413,2018/8/10 15:03
8.104414417,0.007784479,2018/8/10 15:04
8.118904014,0.007857737,2018/8/10 15:05
8.121809636,0.007630908,2018/8/10 15:06
8.125978287,0.007663773,2018/8/10 15:07
8.101662931,0.007895206,2018/8/10 15:08
8.092718455,0.007922465,2018/8/10 15:09
8.113743799,0.007923037,2018/8/10 15:10
8.085251842,0.008609426,2018/8/10 15:11
8.06142275,0.008500135,2018/8/10 15:12
8.051731634,0.00863321,2018/8/10 15:14
8.060186928,0.008579187,2018/8/10 15:15
8.063083548,0.008382293,2018/8/10 15:16
8.068899167,0.008349325,2018/8/10 15:17
8.064574131,0.008266068,2018/8/10 15:18
8.078261807,0.008283038,2018/8/10 15:19
8.094148844,0.008424261,2018/8/10 15:20
8.058093923,0.00876634,2018/8/10 15:21
8.071585522,0.008885075,2018/8/10 15:22
8.081054969,0.008701782,2018/8/10 15:23
8.089491715,0.008572114,2018/8/10 15:24
8.09637626,0.008564937,2018/8/10 15:25
8.094758924,0.00861037,2018/8/10 15:26
8.085003736,0.008498557,2018/8/10 15:27
8.079350434,0.008495652,2018/8/10 15:28
8.081340582,0.008474157,2018/8/10 15:29
8.084045932,0.008851702,2018/8/10 15:42
8.388555598,0.008422762,2018/8/10 19:59
8.474167714,0.008591571,2018/8/10 20:00
8.380149304,0.00799657,2018/8/10 20:01
8.39518911,0.007739366,2018/8/10 20:02
8.40017067,0.00795891,2018/8/10 20:03
8.402119002,0.00781387,2018/8/10 20:04
8.40332868,0.007617024,2018/8/10 20:05
8.388137501,0.007811953,2018/8/10 20:06
8.364103973,0.007784457,2018/8/10 20:07
8.437760378,0.007616859,2018/8/10 20:08
8.391467484,0.007557746,2018/8/10 20:09
8.362372283,0.0075151,2018/8/10 20:10
8.379834687,0.007605658,2018/8/10 20:11
8.383082647,0.007665562,2018/8/10 20:12
8.384047339,0.007618727,2018/8/10 20:13
8.365005555,0.007692194,2018/8/10 20:14
8.37789295,0.007812821,2018/8/10 20:15
8.396411352,0.007812243,2018/8/10 20:16
8.387203842,0.00792227,2018/8/10 20:17
8.358741743,0.008064504,2018/8/10 20:18
8.339406892,0.007966848,2018/8/10 20:19
8.3270931,0.007904675,2018/8/10 20:20
8.331246957,0.007899178,2018/8/10 20:21
8.318256987,0.007977928,2018/8/10 20:22
8.342141744,0.008158959,2018/8/10 20:23
8.317921413,0.008247942,2018/8/10 20:24
8.338277034,0.008275457,2018/8/10 20:25
8.358649199,0.008132458,2018/8/10 20:26
